customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00178,Male,1,Yes,Yes,47,No,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,27.14,1287.36,No
CUST00179,Male,1,Yes,No,51,No,No phone service,No,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,90.3,4620.62,No
CUST00180,Male,1,No,No,71,No,No,No,No internet service,No internet service,No,No internet service,No,No internet service,One year,No,Bank transfer,59.95,4253.02,No
CUST00181,Male,0,Yes,Yes,27,Yes,No,No,No,No internet service,No,No internet service,No,Yes,Two year,Yes,Credit card,87.22,2366.19,Yes
CUST00182,Female,1,No,Yes,15,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,No,Electronic check,58.98,877.99,No
CUST00183,Male,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,One year,No,Mailed check,56.17,842.9,No
CUST00184,Male,1,No,Yes,34,Yes,No phone service,Fiber optic,No,No internet service,No,No,Yes,No internet service,Two year,No,Credit card,105.49,3567.47,Yes
CUST00185,Male,1,Yes,No,16,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card,105.48,1696.16,No
CUST00186,Female,0,Yes,No,51,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,One year,No,Mailed check,111.98,5719.73,No
CUST00187,Male,1,Yes,Yes,11,Yes,No,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Credit card,102.3,1109.31,Yes
CUST00188,Male,0,No,No,47,Yes,Yes,No,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,32.74,1533.13,No
CUST00189,Female,0,Yes,Yes,21,Yes,Yes,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.65,558.99,No
CUST00190,Male,0,No,Yes,48,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,Yes,Mailed check,25.84,1251.28,No
CUST00191,Male,1,Yes,No,51,Yes,No,No,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,118.02,6031.96,No
CUST00192,Male,1,Yes,Yes,0,No,No,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,70.12,8.77,Yes
CUST00193,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,One year,No,Bank transfer,31.52,2037.43,No
CUST00194,Male,0,No,Yes,63,No,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,One year,No,Electronic check,74.43,4683.34,No
CUST00195,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,No,Two year,No,Mailed check,91.03,627.1,No
CUST00196,Female,1,Yes,Yes,24,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,29.45,712.29,No
CUST00197,Female,1,Yes,No,65,No,Yes,No,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,54.64,3557.49,No
CUST00198,Male,1,No,Yes,69,No,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,38.78,2656.47,No
CUST00199,Male,1,No,Yes,50,No,No phone service,No,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card,117.54,5886.27,Yes
CUST00200,Male,1,Yes,No,52,No,No,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,Yes,Bank transfer,51.82,2683.82,Yes
CUST00201,Female,0,Yes,Yes,14,No,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card,89.05,1258.76,No
CUST00202,Male,0,No,No,49,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,111.84,5493.47,No
CUST00203,Male,0,Yes,No,70,Yes,No,No,No,No,No internet service,Yes,No internet service,Yes,One year,No,Credit card,106.32,7454.28,Yes
CUST00204,Female,1,No,Yes,37,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,59.4,2194.12,Yes
CUST00205,Male,0,No,Yes,39,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,51.09,1986.44,No
CUST00206,Female,0,No,Yes,65,Yes,Yes,No,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,100.92,6557.2,No
CUST00207,Female,0,No,Yes,38,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No,Two year,Yes,Electronic check,40.52,1540.85,No
CUST00208,Female,0,No,No,16,No,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card,91.73,1457.68,No
CUST00209,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No,One year,Yes,Mailed check,103.53,638.45,Yes
CUST00210,Male,1,Yes,Yes,38,No,No,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer,104.92,3987.12,No
CUST00211,Male,0,No,Yes,67,No,No,No,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,20.89,1382.56,No
CUST00212,Male,1,No,No,34,No,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,No internet service,One year,Yes,Credit card,69.99,2399.55,Yes
CUST00213,Male,1,Yes,Yes,50,No,No,No,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Bank transfer,55.76,2787.36,No
CUST00214,Male,1,No,No,46,No,No phone service,No,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer,117.89,5440.82,No
CUST00215,Male,1,Yes,Yes,35,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,74.41,2599.96,No
CUST00216,Female,1,No,No,63,Yes,No,No,No,No internet service,No,Yes,Yes,No internet service,Two year,No,Credit card,62.74,3941.61,No
CUST00217,Male,0,Yes,Yes,12,No,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,44.44,542.76,Yes
CUST00218,Female,0,Yes,Yes,17,No,No,No,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,104.56,1774.82,No
CUST00219,Male,1,No,No,20,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,51.94,1054.06,No
CUST00220,Male,1,No,Yes,64,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,Yes,Yes,One year,No,Credit card,102.68,6570.1,No
CUST00221,Male,1,No,Yes,7,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,No,Electronic check,109.16,757.65,No
CUST00222,Female,0,No,Yes,47,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,No internet service,Month-to-month,No,Mailed check,25.82,1232.21,No
CUST00223,Female,1,Yes,No,42,Yes,No phone service,No,No,Yes,No,No internet service,No,No,Two year,No,Credit card,71.0,2995.21,No
CUST00224,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service,No,No,Yes,No,Yes,Two year,Yes,Bank transfer,62.04,3214.3,No
CUST00225,Female,1,Yes,No,26,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,59.31,1541.61,Yes
CUST00226,Male,0,No,No,18,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card,57.15,1013.23,No
CUST00227,Female,1,Yes,No,22,Yes,Yes,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,73.2,1594.71,No
CUST00228,Male,0,No,Yes,49,No,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.02,1632.12,No
CUST00229,Male,1,No,No,50,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer,107.13,5373.77,No
CUST00230,Female,0,Yes,No,42,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,75.8,3193.15,No
CUST00231,Female,0,No,Yes,50,No,No,No,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Credit card,54.71,2755.07,No
CUST00232,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,44.3,2994.21,No
CUST00233,Female,0,No,No,40,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,No,Credit card,81.66,3259.66,Yes
CUST00234,Female,0,Yes,Yes,71,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer,98.67,6990.85,No
CUST00235,Female,0,No,Yes,10,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,One year,No,Credit card,64.09,652.18,Yes
CUST00236,Female,0,Yes,No,51,Yes,No,DSL,No internet service,No,No internet service,No,No,Yes,Two year,No,Electronic check,118.45,6056.57,No
CUST00237,Female,1,Yes,Yes,22,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,73.56,1616.2,No
CUST00238,Male,1,No,Yes,48,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,117.89,5671.89,No
CUST00239,Female,1,No,Yes,37,No,No,No,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,No,Bank transfer,116.26,4315.52,No
CUST00240,Female,1,Yes,No,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,79.97,3664.21,No
CUST00241,Male,1,No,No,71,No,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card,78.13,5542.31,No
CUST00242,Female,0,No,Yes,6,No,Yes,Fiber optic,No,No,No,No,No internet service,No,Two year,No,Electronic check,30.57,170.94,No
CUST00243,Male,0,No,No,65,No,Yes,DSL,No,No,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,112.93,7347.25,No
CUST00244,Male,0,Yes,Yes,61,No,No,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Bank transfer,100.32,6115.01,Yes
CUST00245,Female,0,Yes,Yes,28,No,No phone service,No,No,No internet service,No internet service,No,No internet service,Yes,One year,No,Mailed check,70.05,1968.11,No
CUST00246,Male,0,No,Yes,37,No,No,No,No internet service,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,50.64,1888.72,No
CUST00247,Male,1,No,Yes,32,No,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,No,Bank transfer,103.85,3319.71,No
CUST00248,Male,1,Yes,Yes,28,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,No,Credit card,49.15,1395.08,No
CUST00249,Male,1,No,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Mailed check,74.19,1628.52,No
CUST00250,Female,1,Yes,No,2,Yes,Yes,No,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Mailed check,39.88,68.31,Yes
CUST00251,Male,0,No,No,44,No,No,No,Yes,Yes,No internet service,No internet service,No,No internet service,One year,No,Credit card,100.45,4420.97,Yes
CUST00252,Female,0,No,No,7,Yes,No phone service,DSL,No,Yes,No,No internet service,No,No,One year,No,Electronic check,95.28,662.92,No
CUST00253,Male,0,No,Yes,28,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,49.18,1362.04,No
CUST00254,Male,1,Yes,Yes,1,No,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,31.74,12.67,Yes
CUST00255,Male,0,Yes,No,49,Yes,No phone service,No,No,No internet service,No internet service,Yes,No,Yes,One year,Yes,Bank transfer,37.71,1857.55,No
CUST00256,Male,1,Yes,No,64,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,One year,Yes,Credit card,81.64,5242.27,No
CUST00257,Female,0,Yes,Yes,19,No,Yes,DSL,No,No,Yes,No,No internet service,No,Two year,Yes,Mailed check,35.0,662.62,No
CUST00258,Female,0,No,Yes,51,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card,52.01,2635.13,No
CUST00259,Male,1,No,Yes,36,No,No,No,No,No internet service,No,Yes,No,No internet service,One year,Yes,Mailed check,103.92,3750.75,No
CUST00260,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,One year,Yes,Credit card,28.18,2015.46,No
CUST00261,Female,0,No,Yes,26,No,No,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,78.12,2024.07,Yes
CUST00262,Male,1,No,Yes,46,No,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,59.98,2747.96,No
CUST00263,Male,0,Yes,No,5,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Two year,No,Electronic check,32.03,153.63,No
CUST00264,Male,1,No,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,One year,No,Bank transfer,70.94,4201.79,Yes
CUST00265,Female,0,No,No,44,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Credit card,71.66,3149.76,No
CUST00266,Female,0,Yes,Yes,43,No,Yes,No,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,57.81,2492.0,Yes
CUST00267,Female,0,No,Yes,17,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,25.53,416.98,No
CUST00268,Male,0,No,No,64,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Two year,No,Credit card,40.69,2595.42,No
CUST00269,Male,0,No,Yes,24,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Credit card,60.47,1440.4,No
CUST00270,Female,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,Two year,No,Credit card,47.72,1223.22,No
CUST00271,Female,0,Yes,Yes,6,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,36.05,201.12,No
CUST00272,Female,0,No,No,43,No,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,68.7,2950.76,Yes
CUST00273,Female,1,No,No,28,Yes,Yes,No,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.76,1675.6,No
CUST00274,Male,1,No,Yes,43,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,Two year,No,Credit card,86.49,3711.55,No
CUST00275,Female,0,Yes,Yes,35,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No,One year,No,Electronic check,76.04,2658.18,No
CUST00276,Male,0,Yes,Yes,18,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Bank transfer,36.97,675.84,No
CUST00277,Female,1,Yes,Yes,5,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,88.77,433.74,Yes
CUST00278,Male,0,No,No,24,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card,66.54,1578.32,No
CUST00279,Female,0,No,No,30,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,31.35,930.78,Yes
CUST00280,Female,1,No,Yes,8,No,Yes,No,Yes,No internet service,No,No,No internet service,No internet service,Two year,No,Bank transfer,21.85,191.66,Yes
CUST00281,Female,0,No,Yes,36,No,No,DSL,Yes,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer,82.64,2955.76,Yes
CUST00282,Female,0,No,No,26,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,No,One year,No,Credit card,81.86,2113.52,No
CUST00283,Male,1,Yes,Yes,12,No,Yes,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Two year,No,Electronic check,102.05,1207.2,No
CUST00284,Female,0,No,No,40,Yes,No,No,No internet service,No,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,96.24,3844.68,No
CUST00285,Male,0,No,Yes,65,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,107.75,7009.66,No
CUST00286,Male,1,No,No,23,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,49.24,1148.93,No
CUST00287,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Credit card,61.32,2648.52,Yes
CUST00288,Male,1,No,Yes,59,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,One year,No,Mailed check,26.19,1535.24,No
CUST00289,Female,0,Yes,No,8,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,61.13,494.43,Yes
CUST00290,Male,0,Yes,No,1,Yes,Yes,No,No internet service,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer,41.98,48.53,Yes
CUST00291,Male,1,Yes,Yes,55,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,100.53,5512.77,No
CUST00292,Male,1,Yes,Yes,29,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,No,Mailed check,85.63,2480.36,No
CUST00293,Female,0,Yes,No,21,No,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer,98.17,2054.02,Yes
CUST00294,Female,1,No,No,12,Yes,No,No,No,No internet service,Yes,No,No,No,One year,No,Mailed check,79.25,937.28,No
CUST00295,Female,1,No,Yes,70,Yes,No,No,Yes,No,No internet service,No,No,No internet service,One year,No,Mailed check,79.79,5567.65,Yes
CUST00296,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,43.52,633.89,No
CUST00297,Male,0,Yes,No,44,Yes,No phone service,No,No internet service,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,86.98,3841.47,No
CUST00298,Male,0,Yes,No,64,No,No,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,34.4,2194.83,No
CUST00299,Female,1,No,No,10,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,47.58,475.52,Yes
CUST00300,Male,1,No,No,69,No,Yes,Fiber optic,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,37.99,2612.98,No
CUST00301,Male,1,Yes,No,19,No,No phone service,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer,114.95,2170.68,No
CUST00302,Male,1,No,Yes,62,No,No,DSL,No,No,Yes,Yes,Yes,No internet service,One year,Yes,Mailed check,109.81,6798.67,Yes
CUST00303,Female,0,No,Yes,11,Yes,Yes,No,Yes,No internet service,Yes,No,No,No internet service,One year,No,Mailed check,107.48,1169.08,No
CUST00304,Female,1,Yes,No,61,No,No,DSL,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,116.02,7087.54,No
CUST00305,Male,0,Yes,Yes,41,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,81.26,3347.96,No
CUST00306,Female,1,No,Yes,68,No,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,109.47,7441.34,Yes
